FORMAT:REFORMULATION					
[TEXT ID]	[TEXTE PRONONCÉ (FRANÇAIS (FRANCE))]	[TEXTE AFFICHÉ]	[PERSONNAGE]	[NOTES]	
tm_bxk7am1mcj5uite9		Nous utiliserons deux fournisseurs pour chaque type de composant.	Isabelle		
tm_ykhchmj8k338n8ya		Avec un peu de chance, l’un des deux sera performant.	Isabelle		
tm_tg67mb1jpzb65o0i		Pour le risque trois, nous allons commander plusieurs lots d’hélices de tailles différentes et le double de moteurs et contrôleurs nécessaires à deux drones, soient en tout 16 moteurs et contrôleurs.	Isabelle		
tm_z5phc0xf3isbgys5		Enfin, pour le risque 3, nous cherchons une usine désaffectée qui a gardé son toit intact.	Isabelle		
tm_beh99tg2ob2ni5kb		Nous pourrons y tenter quelques essais en cas de période de pluie prolongée.	Isabelle		
tm_wtacqs65jq3g06tm		Ces commandes de matériel ne vont-elles pas augmenter le budget ?	Hubert		
tm_ez1z5iv3b070xspy	C’est déjà inclus dans les estimations budgétaires précédentes, au titre de provision pour risque du projet.	C’est déjà inclus dans les estimations budgétaires précédentes, au titre de “provision pour risque du projet”.	Isabelle		
tm_gtcbf4r6vojnsa66		Bravo ! C'est très professionnel tout ça !	Hubert		
tm_w1c8awst5cw0f3rc		Merci beaucoup Isabelle pour cette synthèse.	Hubert		
tm_p702kalzxf4g2mi2		Bien, le débat est ouvert.	Hubert		
tm_f6khdz2ok4je1ve3		Qui veut prendre la parole ?	Hubert		
tm_bgb5bazzbj7d94jn		Et bien, il me semble que dans les coûts, un poste a été oublié : la formation des pilotes.	Émilie		
tm_2pduui2hrutk1ygd		Comme je l’ai dit à Isabelle, j’ai déjà piloté des drones à l’ENAC dans la volière.	Émilie		
tm_emku1y33ff9793yq		Mais là, je pense que c’est un peu plus costaud, et qu’une nouvelle formation serait nécessaire.	Émilie		
tm_65s2gzvvhyzgqqxg	Dans les projets, la formation à l’utilisation du nouveau système est capitale. Elle est souvent sous-estimée voire oubliée.	"Dans les projets, la formation à l’utilisation du nouveau système est capitale. 

Elle est souvent sous-estimée voire oubliée."	APPRENANT		
tm_1sv9c0vabym0ade5		Oui, effectivement, bonne remarque !	Hubert		
tm_fnzzgum1ptmls9zc		As-tu une idée du coût d’une formation basique ?	Hubert		
tm_fhuwnoynh60rju4m		C’est là le problème !	Émilie		
tm_4dglpcyg18qxx56b		Ça coûte bonbon.	Émilie		
tm_vtxfot7jtuero7ef		J’ai regardé sur internet et le moins cher que j’ai trouvé est une formation sur trois jours pour 950 €.	Émilie		
tm_sucei1x5npx5zk6y		Oups, effectivement. Il nous faudrait combien de pilotes ?	Hubert		
tm_zd934975owhgq5lb		Au moins deux, je me porte volontaire, mais je ne fais pas toutes les tournées !	Émilie		
tm_w7gvlc4ytl4vyca6		Et puis il y a aussi le neveu du chef du village de Bamalowi.	Émilie		
tm_vetszzz6fjpl2g8j		C’est vrai, j’ai oublié d’en parler !	Isabelle		
tm_mt9usrhvdwycp1je		Donc si je comprends bien, il faut rajouter 3000 € supplémentaires pour ce projet.	Hubert		
tm_ig8jgo1di0b7sxnc		D’autres remarques ?	Hubert		
tm_kf3i3979qt8i3250		Oui, tu parlais tout à l’heure du bien-être du personnel.	Odile		
tm_uzwn3ej5hv6q4aya		J'aimerais insister là-dessus.	Odile		
tm_jmydfs6im4bvddu6		Ce projet pour moi et mes collègues, c’est l’espoir de gagner énormément en confort sur la tournée.	Odile		
tm_3phsmu4hue5b5shs		Ce détour par le pont de Bisotu nous coûte énormément.	Odile		
tm_tf2x6ctgvxhshy2b		Nous sommes ballotés dans tous les sens et rien qu’à l’idée de devoir faire le même chemin en sens inverse, mon dos crie grâce.	Odile		
tm_ypsz0uw16nr33j88		Alors oui, d’accord pour passer plus de temps avec les habitants de Ramatowa et d’accord pour éviter ce cauchemar de route !	Odile		
tm_he42fcltw4p70u9n		Merci Odile, et bien s’il n’y a plus d’autres remarques, je vais aller dans ce sens.	Hubert		
tm_i6wzpg2ffh5axfug		Ce projet, on va le faire !	Hubert		
tm_k0z48j85f8pbcg6f		Car il va dans le sens de nos valeurs et en plus, il donnera un petit coup de jeune à notre asso.	Hubert		
tm_ia06q0i0y8cfekgz		Pour le budget, je vous propose de partir sur l’estimation globale faire par Isabelle, soit 3 200 €, plus les 3000 € de formation suggérée par Émilie.	Hubert		
tm_743cq9y6s9i8kqtj		Donc globalement un budget de 6 200 €.	Hubert		
tm_30ikrdjowo454axz		Et je nomme officiellement Isabelle cheffe de ce projet.	Hubert		
tm_zmethj1d3m3e24lb		Merci de lui apporter tout votre soutien.	Hubert		
tm_89fr5drhjjv06yqj		Tout le monde est d’accord ?	Hubert		
tm_gpg2y4gcv2gbjbgj		Oui, super !	John		
tm_hotrrxvq3ouq5sut		Dans le compte rendu, il faudra noter approbation à l’unanimité du projet et budget de 6200 €.	Hubert		
tm_y445sz14kcizqyb7		Pour la durée, on part sur les huit mois que tu as estimé avec Marc.	Hubert		
tm_3g2bxzafu76lzl0v		On a un nom pour ce projet ?	Hubert		
tm_t16k6akam4utawta		C'est à toi de le trouver	Isabelle		
tm_o328pqygewhr6o0j		Merci à tous pour votre participation.	Hubert		
tm_hteg4vug83080xq5		Je vous propose une réunion intermédiaire d’avancement dans deux mois.	Hubert		
tm_30knjupq6l6z6t58		Ma secrétaire fixera la date en fonction de vos agendas.	Hubert		
tm_s3f9mdvzpu3b6153		Bonne journée !	Hubert		
tm_gaklwwfvx7917wdr		Cet ensemble fonctionnel a pris en compte plusieurs analyses, et notamment les résultats de nos analyses de sécurité, impact sur l’environnement ainsi que le recueil de besoins auprès des parties prenantes.	Marc		
tm_zxe31z87jt8566ug		Alors ça y est, tu as ton budget !	Marc		
tm_gr7ggidfuh65c8nu		Oui, je n’y croyais pas.	Isabelle		
tm_5n3c1w3pworvx2c8		Hubert est vraiment motivé pour ce projet.	Isabelle		
tm_gd9zfl3de2u6a1fn		Je crois qu’il aime bien voir son association impliquée dans des projets innovants.	Isabelle		
tm_gapu2n39id4diaxm		Oui, ça fait plaisir de le voir aussi enthousiaste.	Marc		
tm_bt0amvv72iw2h24o		Bon, je viens te voir pour qu’on se mette d’accord sur les différentes phases du projet.	Marc		
tm_wzbzjxanbvke117o		J’y ai déjà réfléchi et c’est bien que l’on en discute ensemble.	Isabelle		
tm_wtokj7ngvxjrauw7		Pendant la réunion, j’ai proposé le développement du drone en version minimale, puis j’ai rajouté deux ensembles d’options.	Isabelle		
tm_tfq1oomij6qotw61		Je pense que, du coup, on pourrait découper le projet en trois phases, correspondant chacune à un ensemble fonctionnel cohérent :	Isabelle		
tm_pz75e5twj2x2r2tc		un drone de base,	Isabelle		
tm_2b94yaxnb6yu81ft		un drone avec des fonctions sécurités légèrement renforcées,	Isabelle		
tm_vyaq3zn5rqp0uva2		et un drone avec un suivi de localisation.	Isabelle		
tm_dj9j1z0cf1pagcv6		Pour l’écoconception et la protection contre le piratage, on pourrait peut-être les intégrer directement dans la version de base ?	Isabelle		
tm_t3wlw0a7fjdq5r9h		Je suis presque complétement en phase avec toi.	Marc		
tm_vjrmpkjis1p4q0pz		Juste sur les deux derniers points, prendre en compte les impacts sur l’environnement dès le départ de la conception est absolument indispensable, et on ne peut pas y couper.	Marc		
tm_ux5v9x26gqx56xbk		En revanche, je déplacerai la protection contre le piratage dans la dernière phase, car elle n’est pas difficile à réaliser, et peut-être placée à n’importe quel moment.	Marc		
tm_nak353zhh70smxky		Ce sera la variable d’ajustement.	Marc		
tm_6jr6nioqx5m7c8jd		Ça me va.	Isabelle		
tm_d6wcgnl3tiyerwyg	Que dirais-tu de travailler en sprint et d’utiliser la méthode screum ?	Que dirais-tu de travailler en sprint et d’utiliser la méthode SCRUM ?	Isabelle		
tm_lw4gmg7waospvkb3		Ce que l’on va faire s’y prête assez bien.	Isabelle		
tm_0c251r443ck3j1bu		Oui, tout à fait.	Marc		
tm_f1ytrgbmw1nj8yb7		Des sprints de quatre à cinq semaines, avec à chaque fois une nouvelle version du drone, ce qui nous permettra de voir si l’on va plus loin ou non.	Marc		
tm_n1xrcsdzvxqp69ep		C’est mieux que de développer selon le cycle en V.	Marc		
tm_3dzscdv8uw8cdalf		En quoi la méthode agile est meilleure que le cycle en V ?	APPRENANT		
tm_gfr685ekc21au4en		"Seules la deuxième et troisième option sont vraies.

Pour la première option, même si le développement est plus souple et si l'on a moins de formalisme documentaire, la méthode SCRUM est très rigoureuse et suit un ensemble de rituels obligatoires."	APPRENANT		
tm_um6b57qhd2gxl5ic		Le choix du cycle de développement du produit, service ou système sera vu en deuxième année dans le cours de gestion de projet agile majeure SITA.	APPRENANT		
tm_qiv61m0y9k3g13rp		Bon, ben, dans ce cas, je te propose de rédiger une première version de planning, qui inclura trois sprints et un sprint 0.	Isabelle		
tm_m2npy64l8hb2fu3k		Le sprint 0, je le réserve pour finaliser le cahier des charges, et l’adapter au mode agile.	Isabelle		
tm_p23vqktotj2yk2ey		"En mode agile, le cahier des charges est ce qu’on appelle un ""backlog"". 

Il est constitué de ""user stories"" qui sont en fait les fonctionnalités attendues du produit exprimées dans le formalisme SCRUM."	APPRENANT		
tm_dbjzpsxal62fkueg		Le sprint 0 me permettra aussi de valider la disponibilité des membres de l’équipe projet.	Isabelle		
tm_3hdz5iegknpazsos		Pour les sprints suivants, que souhaites-tu te fixer en termes de durée et de budget ?	Isabelle		
tm_zplcqpk58tvm7t8u		Nous avons huit mois pour le projet.	Marc		
tm_a0kjglc0hu0jvc37		Si l’on enlève deux mois pour ton sprint 0, il nous reste environ 2 mois par sprint.	Marc		
tm_5amhiyogna8v0jby		C'est-à-dire un peu plus de huit semaines, ce qui est parfait pour réserver une semaine de test par sprint.	Marc		
tm_lmnu0vy8x6x7i6sw		Oui, d’autant que la formation des pilotes pourrait se faire en parallèle du premier sprint…	Isabelle		
tm_q2ko6r88vy7v8yvl		À condition de disposer de deux prototypes pour en avoir un dédié à la formation.	Isabelle		
tm_zjqpvd0fxuk01kl0		Et pour le budget ?	Isabelle		
tm_be5yhf0q9005ma4e		Es-tu d’accord pour conserver nos estimations initiales ?	Isabelle		
tm_jhywpxs16guhccqa		Oui, 1200 € pour le sprint 1, qui inclura de l’écoconception,	Marc		
tm_4tlkqlywe486htsz		800 € pour le sprint 2	Marc		
tm_62vfmhze6tdyqv5j		et 1200 € pour le sprint 3, qui inclura si tout va bien la protection contre le piratage.	Marc		
tm_tb47ku34yqhdaw1o		On ne pourrait pas mettre la protection piratage dans le sprint 2 ?	Isabelle		
tm_a9mfzvpskt0k286x		Ça paraîtrait plus équilibré comme répartition par rapport à la Direction.	Isabelle		
tm_1ldakvyuf66b3abs		OK, OK. Mais cela nous enlève de la marge pour le troisième sprint.	Marc		
tm_2ctr46nkd6f71mgz		Bon, partons sur ta proposition : 1200 , 1000  et 1000 €.	Marc		
tm_rt8fephnk4kqgrfe		Merci Marc.	Isabelle		
tm_8wi0ruxu8wiwhevj		Pas de quoi. Du coup, on se revoit pour finaliser le cahier des charges ?	Marc		
tm_sdfygpe0to7io0iq		Je rédige une nouvelle version un peu plus détaillée que la précédente, et je te l’envoie par mail.	Isabelle		
tm_118cmq70aa51lk5y		Je t’enverrai aussi mon plan de projet, et la matrice de risques mis à jour.	Isabelle		
tm_ngqx2feufgkx4h7z		On se dit lundi prochain 9h dans ton bureau ?	Isabelle		
tm_6ioe3i5phzcpqg76		Ça marche.	Marc		
tm_8ljmoldeber4zd3p		Ce n’est pas parce qu’on est en mode agile que l’on abandonne le plan de projet, et la gestion des risques !	APPRENANT		
tm_k0ls4c9u2gb5bpk4		Ça y est, le cahier des charges est rédigé. Les besoins identifiés. Tous les feux sont au vert.	APPRENANT		
tm_u7saujboa1pcygq7		Peut-on passer au développement ?	APPRENANT		
tm_2mxdwv4jo6ab23xa		Et non, il faut maintenant concevoir l’architecture fonctionnelle du drone.	APPRENANT		
tm_om56up98at4u551t	Ceci sera expliquée dans votre cursus au semestre 9 au travers du cours : Conception fonctionnelle.	Ceci sera expliquée dans votre cursus au semestre 9 au travers du cours : <b>Conception fonctionnelle</b>.	APPRENANT		
tm_zpi8als3xaa23zvj	Cette étape est normalisée dans le processus INCOSE suivant : Architecture definition process.	Cette étape est normalisée dans le processus INCOSE suivant : <b>Architecture definition process</b>.	APPRENANT		
tm_ytbg5hl47ld8qy4o		En effet, il faut maintenant concevoir l’architecture fonctionnelle du drone.	APPRENANT		
tm_km8ekyurno7eq6r1		Bonjour tout le monde !	Marc		
tm_tc30szunj91xksrm		Bonjour Marc !	Mathilde		
tm_bbvnd1j51vpwwzql		Bon, aujourd’hui, nous allons travailler sur l’architecture fonctionnelle du drone.	Marc		
tm_7cwj7ei1s7cfa6lj		Nous allons partir de l’analyse fonctionnelle finalisée, qui inclut les contraintes environnementales, les contraintes de sécurité, et les contraintes de protection contre des cyberattaques.	Marc		
tm_b5ytdhnskuf8p9cw		Nous allons creuser un peu la façon de répartir les fonctions à l’intérieur du système.	Marc		
tm_qyefi1ftwc82j5d7		John, peux-tu nous projeter la pieuvre ?	Marc		
tm_3vr056o3ma11noin		La voilà.	John		
tm_md7ypt9vnqkwf3al		Que proposez-vous pour regrouper les fonctions ?	Marc		
tm_eknij5hcnh29i142		Eh bien, je pense que les fonctions FP4, FP5, FC2, FC4, FC6 et FC7 concernent toutes un sous-système dont la fonction serait le transport, et la protection des médicaments.	Mathilde		
tm_0s0mh2ykezwwu32e		Je suis d’accord.	Marc		
tm_3hdt6cjmsv8nyc53		Et les fonctions FC5 et FC3 pourraient être liées à un sous-système de stabilisation.	John		
tm_mz2m0jigq934ivhz		Oui, tout à fait !	Marc		
tm_ubbalnzeyde973uu		Deux heures plus tard, la réunion est sur le point de se terminer.	APPRENANT		
tm_sogm5vnx374b6a2q		Bon, nous avons bien avancé. On se retrouve donc avec 5 ensembles fonctionnels cohérents :	Marc		
tm_q7ayx2bsbbee5irp		un sous-système de gestion d’énergie,	Marc		
tm_hku89e23w9uphzcd		un sous-système de stabilisation,	Marc		
tm_uf6vyspvi858wt94		un sous-système de transport,	Marc		
tm_fb5b3qorbt6fmxyp		un sous-système de motorisation	Marc		
tm_773ux7bzr4e5p0wb		et un sous-système de guidage.	Marc		
tm_8cio3d17irnsth2u		Tout le monde est d’accord ?	Marc		
tm_4m7msihs4mtz1c70		Oui !	Mathilde		
tm_l6xgkpbcykcxk69k		Je vous propose d’arrêter là pour aujourd’hui.	Marc		
tm_uro5p0qofsa69e5u		Chouette, on va pouvoir commencer à développer ce fameux drone !	John		
tm_i9d3se4xp12crn2q		Je vais pouvoir m’attaquer au code !	John		
tm_6xopz3o3khshkxyv		Pensez vous que John a raison ?	APPRENANT		
tm_yymo88pyyf1hely7	Et non pas encore : Il faut maintenant concevoir l’architecture matérielle du drone.	"Et non pas encore : 

Il faut maintenant concevoir l’architecture matérielle du drone."	APPRENANT		
tm_ek5qw3t9ogk0egdn	Cette étape est expliquée dans votre cursus au semestre 9 au travers du cours : Conception fonctionnelle.	Cette étape est expliquée dans votre cursus au semestre 9 au travers du cours : <b>Conception fonctionnelle</b>.	APPRENANT		
tm_t1yt3fwwmnqn4keg	Ceci est normalisée dans le processus INCOSE suivant : Design definition process.	Ceci est normalisée dans le processus INCOSE suivant : <b>Design definition process</b>.	APPRENANT		
tm_tyr1j2mh6zickt08	Et non pas encore : Il faut maintenant concevoir l’architecture matérielle du drone.	"En effet, John va devoir attendre encore un petit peu plus.

Il faut maintenant concevoir l’architecture matérielle du drone."	APPRENANT		
tm_d2d79i8ejb7sy8o2		Le but du jeu aujourd’hui, c'est de voir comment toutes les fonctions de nos sous-systèmes vont se répartir sur les composants du drone.	Marc		
tm_v9s0v8jv7cvhtcek		Comme vous le voyez sur la diapo, j’ai mis d’un côté tous les ensembles fonctionnels, et de l’autre tous les éléments physiques.	Marc		
tm_4ci7dy3d3a8mebfc		À vous de jouer maintenant pour associer les éléments physiques aux sous-systèmes.	Marc		
tm_kknf3b3rxbgf94kv		Bravo les jeunes !	Marc		
tm_zci655880sta84zn		Tout ça me semble enfin bien coller.	Marc		
tm_8kd4p31yzsw5hsj4		"Vous voyez que dans ce jeu, on peut explorer différentes architectures matérielles pour répondre aux mêmes fonctions. 

Dans le cas de systèmes complexes, le nombre de possibilités d’architecture peut être important. C’est le rôle de l’ingénieur d’utiliser ses connaissances et des méthodes pour choisir celle qui répondra le mieux aux besoins."	APPRENANT		
tm_iyz7gmz51cnakco8		Chouette, je vais pouvoir coder !	John		
tm_omb0rwsmmkgqu4f8		John va-t'il enfin pouvoir coder ?	APPRENANT		
tm_9rqtralzrihcfjz0	Toujours pas, encore une étape avant le développement et le codage :  réaliser la conception logicielle de l’application.	Et non, encore une étape avant le développement et le codage :  réaliser la conception logicielle de l’application.	APPRENANT		
tm_58gmruuzavhcdxzf	Cela correspond au Procédé de développement logiciel du standard INCOSE.	Cela correspond au <b>Procédé de développement logiciel</b> du standard INCOSE.	APPRENANT		
tm_6pr6d1yk5t4ry0qv		Cette étape est expliquée dans votre cursus au semestre 8 au travers des cours : <b>Conception orientée objet</b>.	APPRENANT		
tm_t8y1rnv7ottj78ls		Hélas John, tu ne pourras pas encore te lancer dans le codage.	Marc		
tm_nh3pkaw4t12opjsr		Il nous faut d’abord penser à structurer ce code et pour cela, nous allons utiliser la conception orientée objet.	Marc		
tm_q750e6hqr9r40nhh		Je vous laisse y réfléchir toute la semaine prochaine.	Marc		
tm_ah8so1mugmitmqj2		Essayez de bien penser aux différents use cases et aux classes objet qui pourront en découler.	Marc		
tm_2o4spz265dvzesgq		Allez, bon week-end !	Marc		
tm_wd18v0nfjytym37m		Moi, je pars en mission pour Nairobi.	Marc		
tm_gndb0i42cjnbivz5		Veinard ! Ramène-nous de l’Ugali pour notre prochain repas.	Mathilde		
tm_0yr8z6w5s8fkyn2s		Pas facile, mais bon, j’essaierai.	Marc		
tm_hqj0coltiibx47tf		Toujours pas, encore une étape avant le développement et le codage :  réaliser la conception logicielle de l’application.	APPRENANT		
tm_wijvfrkak2smyi9p		Marc est revenu de Nairobi.	APPRENANT		
tm_19o360qtuet2jt6w		Alors, avez-vous eu le temps de réfléchir à la conception logicielle de notre drone ?	Marc		
tm_qupw49ynkawgu26d		Oui, mais d’abord, je ne me suis intéressée qu’au logiciel qui sera téléversé sur le processeur du drone.	Mathilde		
tm_onmzek2k6qf1s813		Je n’ai pas encore touché à l’application de localisation.	Mathilde		
tm_th1gpg9bb4c6jof6		Tu as bien fait.	Marc		
tm_e5ikguocwbghx628		Nous verrons cela plus tard.	Marc		
tm_le1ng4z09p35bgay		Et bien, le code a plusieurs fonctions à réaliser :	Mathilde		
tm_tf6tep21f0oadsjw		Pour la fonction de guidage, le code doit analyser les signaux reçus par le récepteur de la télécommande, et les convertir en consignes de puissance, et vitesses angulaires de roulis, tangage et lacet.	Mathilde		
tm_h4l5krtcv7r20rda		Pour la fonction de stabilisation, le code doit analyser les signaux reçus de la centrale à inertie, extraire les vitesses angulaires de roulis, tangage et lacet,	Mathilde		
tm_aw2jgnmumv6amzpf	puis les comparer aux consignes issues de la fonction de guidage pour appliquer un algorithme de P I D qui calculera la correction à effectuer sur chaque axe afin de stabiliser le drone.	puis les comparer aux consignes issues de la fonction de guidage pour appliquer un algorithme de PID qui calculera la correction à effectuer sur chaque axe afin de stabiliser le drone.	Mathilde		
tm_t72dy33jrqz93bm7		Enfin pour la fonction de motorisation, le code doit convertir chacune des corrections d’axe en commande moteur sur les quatre moteurs du drone.	Mathilde		
tm_c3qo7lqxambd8hx1		Tout le monde me suit ?	Mathilde		
tm_qm79u7a9kpyu26nj		John, tu peux m’envoyer une bouée parce que moi, je coule !	Marc		
tm_ep9bpuugem46z7pw		Ben, il va nous en falloir deux !	John		
tm_110v9lvrt22rmics		OK, cela n’a pas d’importance. Ce qu’il faut retenir du coup, c'est ce diagramme.	Mathilde		
tm_6er1s5u4v165gpuy		Ce qu’il faut retenir du coup, c'est ce diagramme.	Mathilde		
tm_vnc5zq81h1y1xqhm		De ce diagramme, j’en ai déduit la plupart des objets et des méthodes qu’il me faudrait pour réaliser l’application.	Mathilde		
tm_gmfyg3bc06gut18i	La création de ce type de diagramme est enseignée dans le cours de Conception Orienté Objet du semestre 8 en majeure SITA.	La création de ce type de diagramme est enseignée dans le cours de <b>Conception Orienté Objet</b> du semestre 8 en majeure SITA.	APPRENANT		
tm_hpsjg5a35nb3k3cq		Parfait, c’est beaucoup plus clair.	Marc		
tm_fmti87ffh1p7jjwd		John, j’ai une bonne nouvelle pour toi :	Marc		
tm_m3y8k3s871zn2uba		tu vas pouvoir commencer la programmation !	Marc		
tm_8iupvy3kqq0mb2gm		Ah, enfin !	John		
tm_s8puawo4agt4w1nn		Mais avant,  mettez-moi tout ça au propre en utilisant les modèles de documents de notre référentiel.	Marc		
tm_q63cmwmuuyc3icn7		Je compte sur vous !	Marc		
tm_o5oz8lb1v8n6c76j		Ok, on va faire ça.	John		
tm_9l4ap9fqtx0blbrg		Et évidemment, vous utilisez une programmation orientée objet, n'est-ce pas ?	Marc		
tm_o285yz6fv3w3p1gq		Bien, chef !	John		
tm_qyu19vnghxzou4q6		Oui, chef !	Mathilde		
tm_83klv1o240bohm76	La Programmation Orientée Objet est abordée dans les cours de Python de première année.	La Programmation Orientée Objet est abordée dans les cours de <b>Python</b> de première année.	APPRENANT		
tm_7mv0rxx6jeoqufkg		Elle fait l'objet d'un cours plus approfondi au semestre 8 de la majeure SITA.	APPRENANT		
tm_65547vjkm4qp2w29		Marc vient d'entrer dans le bureau de John	APPRENANT		
tm_4yrmzosq4fa30c7s	...		John		
tm_nlbz2nc46ekeq2xd		Je pensais à l’application de localisation du drone.	Marc		
tm_i7wmbkawboxftv8x		Tu as avancé un peu sur le sujet ?	Marc		
tm_yqv2quqlnkbspogk		Oui, je m’y suis collé.	John		
tm_mbqc9fgd0j6snel0		J’ai déjà commencé à coder.	John		
tm_mxgo7eld5dpnkipg		Mais je n’ai rien vu concernant la conception.	Marc		
tm_2cfz863p4g1opvhr		Tu n’as rien fait ?	Marc		
tm_l6viczhwyk4ctrbr		Détrompe-toi, j’ai réalisé ma conception objet, mais en fait, elle est très simple.	John		
tm_zrct99owepgg8trk		L’application doit juste montrer la position du drone sur une carte, et afficher un message quand la batterie du drone devient critique.	John		
tm_vencosr1rhfdz6b7		Du coup, je n’ai que quatre ou cinq objets à implanter.	John		
tm_mnv4gp5fnqnd9w07		Pas de quoi fouetter un chat !	John		
tm_daievuisfticn86e		John a-t-il raison de ne pas trop s’appesantir sur la conception sachant que l’application de localisation semble très simple ?	APPRENANT		
tm_xatvz4xvbq1vwmd0	Non, John a tort. Surtout dans le cas d’interface homme machine. Le rôle de l’utilisateur est crucial. C’est pour cela d’ailleurs que la notion de conception IHM fait l’objet de formation à part entière. Les grands principes de la conception IHM sont : Impliquer dès le début les utilisateurs. Prototyper, itérer, jeter jusqu’à ce que l’utilisateur soit satisfait. Seulement alors, on peut envisager de passer à la conception orienté objet puis à la programmation.	"Non, John a tort.

Surtout dans le cas d’interface homme machine. Le rôle de l’utilisateur est crucial. C’est pour cela d’ailleurs que la notion de conception IHM fait l’objet de formation à part entière. Les grands principes de la conception IHM sont : Impliquer dès le début les utilisateurs. Prototyper, itérer, jeter jusqu’à ce que l’utilisateur soit satisfait. Seulement alors, on peut envisager de passer à la conception orienté objet puis à la programmation."	APPRENANT		
tm_bwr50gp7r3ma9o8y		Dans votre cursus, vous le verrez au semestre 8, dans le cours de Conception IHM.	APPRENANT		
tm_7ao8xpp54c11aywt	Dans le référentiel INCOSE, les enjeux liés à la conception IHM sont développées au chapitre 9-6 : Interface management.	Dans le référentiel INCOSE, les enjeux liés à la conception IHM sont développées au chapitre 9-6 : <b>Interface management</b>.	APPRENANT		
tm_frmxwhhvzdij290n	En effet, John a tort. Surtout dans le cas d’interface homme machine. Le rôle de l’utilisateur est crucial. C’est pour cela d’ailleurs que la notion de conception IHM fait l’objet de formation à part entière. Les grands principes de la conception IHM sont : Impliquer dès le début les utilisateurs. Prototyper, itérer, jeter jusqu’à ce que l’utilisateur soit satisfait. Seulement alors, on peut envisager de passer à la conception orienté objet puis à la programmation.	"En effet, John a tort.

Surtout dans le cas d’interface homme machine. Le rôle de l’utilisateur est crucial. C’est pour cela d’ailleurs que la notion de conception IHM fait l’objet de formation à part entière. Les grands principes de la conception IHM sont : Impliquer dès le début les utilisateurs. Prototyper, itérer, jeter jusqu’à ce que l’utilisateur soit satisfait. Seulement alors, on peut envisager de passer à la conception orienté objet puis à la programmation."	APPRENANT		
tm_5eym9mnlb0ulggsj		Émilie se tient devant le drone.	APPRENANT		
tm_odywtit5x3fw2sai		Parée au décollage, Émilie ?	Marc		
tm_cib9lov6f244muke		Oui, fin prête.	Émilie		
tm_hp7dr6057ptg3mca		Allez, envoie les gaz !	Marc		
tm_e1035t49s1q1nytc		C’est parti !	Émilie		
tm_z4zu3rixu8vzp9si		"Émilie appuie sur la commande de gaz. Le drone fait tourner ses hélices. 

Il commence à se soulever, mais prend de la gîte. Émilie tente de redresser. Le drone part dans l’autre sens, s’élève d’un mètre puis redevient instable. 

Émilie tente une ultime manœuvre, mais le drone finit par se renverser et s’écrase sur le sol. Une hélice se brise et un des moteurs émet une petite fumée grise."	APPRENANT		
tm_ywbs88ib212wmc0t		Et ben, pas fameux comme pilotage !	Marc		
tm_x49o2k6apsujgsgw		Mais je ne comprends pas.	Émilie		
tm_3sa379j7ivae6357		Le drone est parti tout de suite en déséquilibre !	Émilie		
tm_41cx90ko0bdqo94j		Oui, bon, on va regarder cela.	Marc		
tm_se8na2xk7qgkqqdp		Quelques minutes plus tard, Marc revient :	APPRENANT		
tm_vg23b7vyucggj1ev		La centrale à inertie n’a pas été branchée.	Marc		
tm_xxopqsxdiwc553ti		Nous avons vu qu’elle intégrait un voyant d’alimentation et celui n’est pas allumé.	Marc		
tm_01tzab57fnc6ude8		Comme aucune correction angulaire n’est calculée, le drone a subi directement les effets de sol…	Marc		
tm_7r20up3dtzvp4031		D’où le plantage !	Marc		
tm_o4rem6q6oqr33ueg	"Que s’est-il passé ? La fonction interne ""distribuer l’énergie à tous les sous-systèmes"" a été partiellement réalisée.  Elle a été oubliée pour le sous-système de stabilisation. Du coup, la centrale à inertie n’est pas alimentée et ne renvoie aucune correction angulaire. D’où le comportement erratique du drone dès le décollage."	"Que s’est-il passé ? 

La fonction interne ""distribuer l’énergie à tous les sous-systèmes"" a été partiellement réalisée. 

Elle a été oubliée pour le sous-système de stabilisation. Du coup, la centrale à inertie n’est pas alimentée et ne renvoie aucune correction angulaire. D’où le comportement erratique du drone dès le décollage."	APPRENANT		
tm_cz3fhefe04zsxbul	Une forte brume s’est installée. La pilote de drone, Émilie, reçoit la vidéo du drone grâce à sa caméra. Le drone est en train de franchir la rivière. Il est bientôt sur l’autre rive, mais Émilie ne voit pas le ponton d’atterrissage.	"Une forte brume s’est installée. 

La pilote de drone, Émilie, reçoit la vidéo du drone grâce à sa caméra. Le drone est en train de franchir la rivière. Il est bientôt sur l’autre rive, mais Émilie ne voit pas le ponton d’atterrissage."	APPRENANT		
tm_tdihw1q1i53zgn1m		Dis-moi Mathilde, j’ai l’impression que je me suis perdue.	Émilie		
tm_vsmtyt0j1z8a47fd		Tu pourrais regarder sur l’appli de localisation où j’en suis ?	Émilie		
tm_o79u3mykm7v09i83		Oui, bien sûr !	Mathilde		
tm_p7wqk5eam8q73p6k		Euh, je ne vois pas le drone !	Mathilde		
tm_00kiohsj3cg08aks		Mince, attends, je vais zoomer !	Mathilde		
tm_0fv6lz2t28h461q7		Toujours rien !	Mathilde		
tm_akai8zohonwiyncm		Zut, j’ai l’impression que l’appli bug.	Mathilde		
tm_y7gx499a81pp9ymc		John !	Mathilde		
