FORMAT:REFORMULATION					
[TEXT ID]	[TEXTE PRONONCÉ (ENGLISH)]	[TEXTE AFFICHÉ]	[PERSONNAGE]	[NOTES]	
tm_q63cmwmuuyc3icn7		I'm counting on you.	Marc		
tm_o5oz8lb1v8n6c76j		OK, we'll do that.	John		
tm_9l4ap9fqtx0blbrg		And of course, you will use object oriented programmation, right ?	Marc		
tm_o285yz6fv3w3p1gq		Yes sir !	John		
tm_qyu19vnghxzou4q6		As you wish !	Mathilde		
tm_83klv1o240bohm76		Object Oriented Programmation is first seen in the Python class of you first year.	APPRENANT		
tm_7mv0rxx6jeoqufkg	It is developped further in the Object Oriented Programmation of the SITA major's second year.	It is developped further in the <b>Object Oriented Programmation</b> of the SITA major's second year.	APPRENANT		
tm_65547vjkm4qp2w29		Marc came to ask John about his localization app	APPRENANT		
tm_4yrmzosq4fa30c7s			John		
tm_nlbz2nc46ekeq2xd		I was thinking about the localization app.	Marc		
tm_i7wmbkawboxftv8x		Did you make some progress on that part ?	Marc		
tm_yqv2quqlnkbspogk		Yes, I'm the one who took that part.	John		
tm_mbqc9fgd0j6snel0		I already started to develop it.	John		
tm_mxgo7eld5dpnkipg		But I didn't see any document on the conception of this part...	Marc		
tm_2cfz863p4g1opvhr		Did you skip that part ?	Marc		
tm_l6viczhwyk4ctrbr		Not exactly. I did some object oriented conception, but it is extremely simple.	John		
tm_zrct99owepgg8trk		The app only has to show the drone on a map, and to display a message in case the battery needs to be charged.	John		
tm_vencosr1rhfdz6b7		So I only have 5 classes to create.	John		
tm_mnv4gp5fnqnd9w07		There's just not much to say about it.	John		
tm_daievuisfticn86e		Is John right to not spend much time on the conception, knowing that the app seems really simple ?	APPRENANT		
tm_xatvz4xvbq1vwmd0	No, John is wrong. Especially because in this case, human-machine interactions will play a large role. The user should be involved there, and HMI conception is the object of some entire education cycles. The most important point are : Involving the users from the start, Prototype, evolve versions or jettison them until the user is satisfied. Only then, you can start the object oriented conception and programming.	"No, John is wrong.

Especially because in this case, human-machine interactions will play a large role.

The user should be involved there, and HMI conception is the object of some entire education cycles.

The most important point are :

_ Involving the users from the start;

_Prototype, evolve versions or jettison them until the user is satisfied.

Only then, you can start the object oriented conception and programming."	APPRENANT		
tm_bwr50gp7r3ma9o8y	In the IENAC training, it is taught in the HMI Conception classes in the second year.	"In the IENAC training, it is taught in the ""<b>HMI Conception</b>"" classes in the second year."	APPRENANT		
tm_7ao8xpp54c11aywt	In the INCOSE handbook, it is referenced in the 9-6 chapter : Interface management.	"In the INCOSE handbook, it is referenced in the 9-6 chapter : ""<b>Interface management</b>""."	APPRENANT		
tm_frmxwhhvzdij290n	You're right, John is wrong. Especially because in this case, human-machine interactions will play a large role. The user should be involved there, and HMI conception is the object of some entire education cycles. The most important point are : Involving the users from the start, and Prototype, evolve versions or jettison them until the user is satisfied. Only then, you can start the object oriented conception and programming.	"You're right, John is wrong.

Especially because in this case, human-machine interactions will play a large role.

The user should be involved there, and HMI conception is the object of some entire education cycles.

The most important point are :

_ Involving the users from the start;

_Prototype, evolve versions or jettison them until the user is satisfied.

Only then, you can start the object oriented conception and programming."	APPRENANT		
tm_5eym9mnlb0ulggsj		Émilie is standing in front of the drone	APPRENANT		
tm_odywtit5x3fw2sai		Ready for take off, Émilie ?	Marc		
tm_cib9lov6f244muke		Yes, ready !	Émilie		
tm_hp7dr6057ptg3mca		Let's go, full power !	Marc		
tm_e1035t49s1q1nytc		Here we go...	Émilie		
tm_z4zu3rixu8vzp9si		"Émilie pushes on the gas command. The rotors start spinning.

The drone starts to take off, but takes some list. Émilie tries to counter it. The drone stabilizes, resumes its ascent for three feets, then becomes unstable again. 

Émilie tries a last ditch effort to save the situation, but the drone capsizes, and crashes on the ground, with one broken rotor and a smoking motor."	APPRENANT		
tm_ywbs88ib212wmc0t		Not very good piloting...	Marc		
tm_x49o2k6apsujgsgw		I don't understand...	Émilie		
tm_3sa379j7ivae6357		Why did that drone become immediately unstable ?	Émilie		
tm_41cx90ko0bdqo94j		Well, let's check that...	Marc		
tm_se8na2xk7qgkqqdp		A few minutes later, Marc comes back	APPRENANT		
tm_vg23b7vyucggj1ev		The inertial unit was never powered.	Marc		
tm_xxopqsxdiwc553ti		Its power LED isn't on.	Marc		
tm_01tzab57fnc6ude8		With that part not sending any information, the drone wasn't able to correct its position.	Marc		
tm_7r20up3dtzvp4031		That explains the crash...	Marc		
tm_o4rem6q6oqr33ueg	"What happened ? The internal function ""<b>Distribute power to all the subsystems</b>"" was only partially realized. It was forgotten about for the satabilization subsystem. So the inertial unit power connection wasn't checked, and it was never activated. With no way to know its position, the drone crashed."	"What happened ?

The internal function ""<b>Distribute power to all the subsystems</b>"" was only partially realized. 

It was forgotten about for the satabilization subsystem. So the inertial unit power connection wasn't checked, and it was never activated.

With no way to know its position, the drone crashed."	APPRENANT		
tm_cz3fhefe04zsxbul		"It's a really foggy day.

Émilie, the drone's pilot, is trying use the video feed as the drone crosses the river.

It is soon near the other bank, but Émilie can not see the landing target."	APPRENANT		
tm_tdihw1q1i53zgn1m		Hey, Mathilde, I think I'm lost.	Émilie		
tm_vsmtyt0j1z8a47fd		Can you check my position on the tracker's app ?	Émilie		
tm_o79u3mykm7v09i83		Yes, of course !	Mathilde		
tm_p7wqk5eam8q73p6k		Euh, I doon't see the drone...	Mathilde		
tm_00kiohsj3cg08aks		Wait, I'll try to zoom in...	Mathilde		
tm_0fv6lz2t28h461q7		Still nothing !	Mathilde		
tm_akai8zohonwiyncm		I think the app isn't working right.	Mathilde		
tm_y7gx499a81pp9ymc		John !	Mathilde		
tm_vjzx9bub0nr8dt5p		Yes ?	John		
tm_65g8u3cbl9khj9i0		Were you the one who developped this app ?	Mathilde		
tm_atxoxonwnf6rra7o		Yes.	John		
tm_6aserns2hym90n11		Did you put the right frequency to acquire the signal ?	Mathilde		
tm_f17t6q1sstvp6vtk		Yes, I doubled checked it yestersday.	John		
tm_c6kjqdixb5h9cn5a		And was the drone's signal emision tested ?	Mathilde		
tm_nfm0dorpjaw82c5w		Signal emission ?	John		
tm_eb74cslbsksbi1pe		That wasn't on my part.	John		
tm_xub1i3hxo59prk48		Thinking about it, I don't recall seeing any tests on that subject either.	John		
tm_9v4bpb853ki25qgr		But John, we can't do these mistakes.	Mathilde		
tm_urkibdnl3jphs5uh		We are losing our drone, and now, it's impossible to know where it is.	Mathilde		
tm_ptbx6ozwvg78vo28		Sorry, I don't understand...	John		
tm_yr499w75hthgv1m8		I will try to bring it back using only the camera.	Émilie		
tm_0anlotug2yw4fpzo		There we go, I'm crossing the river on the opposite direction, but I can't see anything in this fog.	Émilie		
tm_rrsaaui2wfpmgta4		Can you hear anything ?	Émilie		
tm_49ivbqtf7yhkacz2		No...	John		
tm_42yeil7f2uzidi9j		Nothing...	Mathilde		
tm_y29ghenb7ndln72t		Heck, the screen doesn't even show the video anymore.	Émilie		
tm_pxso45vtbc3q1kbz		I'm coming in blind !	Émilie		
tm_z8widtvzpxh5hv14		Wait, I think I can hear it...	Mathilde		
tm_lowpkuq6b28gx0mp		"Suddenly, the drone sweeps in above their heads.

Émilie tries a maneuver, but the drone is too low, crashes on the ground before overturning himself, breaking two rotors."	APPRENANT		
tm_nvt29mthy6p6whfq		Ouch... I did my best, but it seems it wasn't enough...	Émilie		
tm_dy2miye0ps6ss3ru		You did exceptionally well !	John		
tm_nq3cguq9oq7vgcrl		Looks like we just have two broken propellers.	John		
tm_xut0ybjzq3nqpby5		But we will have to investigate this problem.	John		
tm_bv47j05lgewnh9tm		"After a short review, the problem was found : 

Because they forgot to make a complete material architecture before hand, the team forgot that the FC8 function (""<b>Show the GPS position to the pilot</b>"") wasn't properly divided. 

As a result, the GPS position message emission was forgotten about, and never developed. 

John was only tasked with the reception of that signal, which is the only part of that system who was developed."	APPRENANT		
tm_qvw0igp3qxhqcicr		Hey Mathilde !	Marc		
tm_cyxr2wf4jyzzzqj1		Hello Marc !	Mathilde		
tm_4598o1a34owj1qn4		I came to discuss about the last tests we did in the closed down factory.	Marc		
tm_o6v50nl3p1qtr0da		What is the problem with these ?	Mathilde		
tm_npvhieckx3woa6d3		The algorithm we use isn't reactive enough.	Marc		
tm_l5k34oaqtgsxlrme		Émilie always loses control while landing the drone.	Marc		
tm_lw6l4gvk3kh7073t		I'd like to change or optimize it a bit.	Marc		
tm_xwhvpkf9pfxcvp9g		Ouch... Jacques was tasked with developping that part, as his area of expertize is automatism. But he went back to France with his wife to start a new life...	Mathilde		
tm_qsdoa19eja9tgdzw		OK, but changing the program should be possible if it is documented.	Marc		
tm_n99yj1yaq66yttyo		I'll check that...	Mathilde		
tm_lbqi3pt5xdlokv2l		Can you come back in an hour ?	Mathilde		
tm_qaywpk7z3c7d5lvz		OK, see you !	Marc		
tm_euis4c8ae1o1rqam		One hour later	APPRENANT		
tm_mc8kcd5jwhb5cbq9		Here I am !	Marc		
tm_dyy3harr5jke5w0n		I looked the part dedicated to the stabilization algorithm.	Mathilde		
tm_r5oorzjo03dfv36g		The problem is that Jacques programmed that part really fast, without taking our modular object oriented conception into account.	Mathilde		
tm_jgjvbqmmvqp330na		Yes, and ?	Marc		
tm_rxnhwcsnpkco6l6b		It's a total mess...	Mathilde		
tm_md4ynelbsc2akpva		The stabilization function is embedded in the guidance function, and we can't change it without rewriting this entire part...	Mathilde		
tm_pdy7pyuhy5g1n7pk		How much is it gonna take, in terms of time and workload ?	Marc		
tm_unrz6zxmmmytjrc9		Well, the simplest approach is to rewrite everything, but with our standards of development.	Mathilde		
tm_zc93x8wxswar8uxv		Let's say it's going to take around 30 hours, spread across three weeks, if we want to maintain our schedule...	Mathilde		
tm_xsp785d0qlvdab8h		I only have Marcel to replace Jacques, and he is pretty busy right now...	Mathilde		
tm_3gbl8vxw13hjyfo1		At least I know that the code will be done well with him.	Mathilde		
tm_zd51bfb48inlntxr		Three weeks ?	Marc		
tm_y2y1smwc43gex4bk		I'll have to negociate it with Isabelle.	Marc		
tm_73n6fgfxfhmzhmjh		Let's hope she will accept !	Marc		
tm_hdotf0mswavla65s		"By overlooking the software conception step, Jacques made his program very difficult to maintain. 

He should have anticipated possible changes in the algorithm, and made sure that his code was in a method of an object to make a chang more easy."	APPRENANT		
tm_7i04b7w2yyaee3k4		Émilie and Édouard came with Marc to do some outdoor tests with the drone.	APPRENANT		
tm_hzirsmzlepiy8toj		So, today's goal is to test a loss of the drone on the river.	Marc		
tm_438w1mqel2f0uovp		Édouard, you're going to fly the drone for a bit.	Marc		
tm_mk6pv3lc2qtjuiaf		Then Émilie will land it softly on the river.	Marc		
tm_6dnmkz74ief0h900		Next you're going to use the app on the tablet to localize the drone on a map, and go get it. Understood ?	Marc		
tm_43mxw9xbs64l2htd		Yes sir !	Émilie		
tm_03p15ns7pl4o4wcb		"Édouard flies the drone  for a short time to get used to the commands, then hands the remote to Émilie. 

She gently lands the drone on the river, and they watch it disapear as the current takes it away.

Édouard takes the tablet. He tries a few manipulation, looks intrigued, tries again, and starts to look panicked..."	APPRENANT		
tm_abu922hps5ayo120		So Édouard, did you find the drone on the map ?	Émilie		
tm_9f6uwzwrd3cgc7fi		Euh... I can't find find the right map.	Édouard		
tm_76n3ccj25txkiag7		Right now, it displays a map of Bangoutou, and I don't know how to change that...	Édouard		
tm_7tuxk3llod58zamu		But the map should change automatically to display where we are.	Émilie		
tm_021rn8y75ezdbmic		Émilie, you forgot this tablet isn't equiped with a GPS chip, and there is no network to geolocalize a tablet here...	Marc		
tm_xfjtmr7evbo8gkc4		Yes, you're right, I'm so used to live in big cities...	Émilie		
tm_hduqjzt84x1gehkc		But we should be able to zoom out and move accross the region...	Émilie		
tm_43lu12hi4x5mu00v		Édouard, please give me that tablet.	Émilie		
tm_1mdn9rco5lvw3gne	Émilie takes the tablet, and tries to center the map around Ramatowa. After a short time navigating menus, she also doesn't find anything.	"Émilie takes the tablet, and tries to center the map around Ramatowa. 

After a short time navigating menus, she also doesn't find anything."	APPRENANT		
tm_xrviwmvu1rdqggep		Heck, this app is unbelievable...	Émilie		
tm_7u1sw0cpbanwuwkm		We can't even find how to change the map...	Émilie		
tm_1s9mvfsuvur3i363		Please calm yourselves, I'll try to phone John.	Marc		
tm_h0yxh241ch7bijgh		Marc takes out his satellite phone and calls John.	APPRENANT		
tm_umwrfivqx1rtdpyf		Hey John, I'm with Édouard and Émilie. We're trying to use your localization app, but it seems we can't change the map.	Marc		
tm_98rou7cqf7wf5p2f		"Listen, that's simple :  go in the ""Edit"" menu."	John		
tm_wkq6wyc597plicyv		"There, you'll find the ""Preferences"" menu."	John		
tm_n1paohcxjfmhwqvh		"In that menu, there is a ""Display preferences"" menu."	John		
tm_9m7292tk5vowr1hd		"And in this last menu, you'll see ""Background map choice""."	John		
tm_ia2da10oh2wqm5jt	There I put all the maps of the diffrent regions, with a 1 to 25000 scale.	There I put all the maps of the diffrent regions, with a 1:25 000 scale.	John		
tm_mil6f5wuiee32qfs		But did you put that many maps ?	Marc		
tm_8j8vyrghvsugfc8a		Well, I thought it might be interesting to give that choice to the user.	John		
tm_m5jjpk7noh56x7v1		But John, for now, the app is only useful for the Ramatowa village !	Marc		
tm_xesd6y45belwlppg		Yes, but we never know for sure...	John		
tm_fdq6g5cxlvgqvkux		OK, we'll see that later, but we're going to have to make changes.	Marc		
tm_63tbt5eyaoil8lc9		Bye John.	Marc		
tm_2z0tryu1b41kroj0		Bye boss !	John		
tm_uy0r5nwk9262x1za		So did you hear what he said ?	Marc		
tm_thy6uaghi29yd4gw		Yes, but I've forgotten half of the steps...	Émilie		
tm_es0juudocpty22dk		Here, take that tablet.	Émilie		
tm_wjxfapp9dj4eqrop		"Marc takes the tablet, and struggles a bit with the app's menus.

A map with the drone's position appears at last. For now, it is 6 miles downstream, and still moving.

It takes more than one hour for the team to get that drone back."	APPRENANT		
tm_d3oyp5bzm523xmyc		"Because he forgot the HMI conception phase, John totally forgot to ask the final users.

By doing that, he developped an interface considering that some complex interactions were obvious for a user, which wasn't that case. 

He also invented some needs the users did not have, like the amount of different maps required.

A good HMI conception would have simplified the intercation, for example by allowing the user to zoom in and out, and move on a global map"	APPRENANT		
tm_tkv9p5q0pcwge9yg		In Hubert's office, Marc organizes an emergency meeting with Hubert and Isabelle.	APPRENANT		
tm_8aaul03q1vj3athz		So, let's try to investigate the issue. Apparently, the code, and most of the technical mechanical data of the drone, mysteriously disapeared from our servers...	Marc		
tm_rb5fwiexrsyfauto		Clic on the screen to help Marc find out what happened	APPRENANT		
tm_ye0rgv8lzej6ngen		I got a copy of the server from the cops.	Marc		
tm_9xn493gmchgkmnk8		Let's see if the log files are still there.	Marc		
tm_rkc37s91rsxgxesd		Good news, we still have the logs.	Marc		
tm_bbp4936lzeh4rtvm		One of the last entries is raher surprising...	Marc		
tm_kdfvyxd58waunpn5		The admin account has been connected on John's computer between midnight and 1AM.	Marc		
tm_y3tooay2xtb2x8tv		I'm intrigued, John was still with me at a friend's birthday party at that time...	Marc		
tm_9sbeifratg4ni9yt		After looking again at the logs for a short time, Marc's expression changes	APPRENANT		
tm_iopxq29soqebifjs		Did you find anything ?	Isabelle		
tm_q1txx2a7jd1p8qyo		I have a question for John...	Marc		
tm_5uwgznvowst0ccmb		Isn't there any saves for that project ?	Hubert		
tm_h02k7gcb70i595av		If we have to start from scratch, it is going to be a disaster...	Hubert		
tm_xosljbe1cudms00p		It would mean 5 months worth of work vanished into thin air.	Hubert		
tm_u3d9tecao791640m		Of course, there are saves.	Marc		
tm_jrk57wxbmj7kero4		I made some data saves every two days on an external hard drive.	Marc		
tm_eyrot4pqs2tuz093		It was because I feared the server might die during the development. I will put the data back on our servers as soon as we have a confirmation that our network is safe.	Marc		
tm_tsrab0psbxmtdot7	Copying critical data to create saves on reliable supports separated from the network (like an external hard drive, a backup server,...) is an important part of any IT system security policy. It allows for a faster relaunch of activities after a cyberattack. Such saves are generally stored with ways to prove that their integrity has not been compromized, to make sure we still have usable data.	"Copying critical data to create saves on reliable supports separated from the network (like an external hard drive, a backup server,...) is an important part of any IT system security policy.

It allows for a faster relaunch of activities after a cyberattack. 

Such saves are generally stored with ways to prove that their integrity has not been compromized, to make sure we still have usable data."	APPRENANT		
tm_4jegkm5q6woucbli	You will see that in the second year IT Systems Security classes.	"You will see that in the second year ""<b>IT Systems Security</b>"" classes."	APPRENANT		
tm_bc3oceitdq3gltyu		I'm starting to believe you were right about your cybersecurity analysis...	Isabelle		
tm_0pr0mzuvir36elnr		By luck, I think I copied an important part of the code and conception on my personnal laptop before going on a run, so that I could develop on the run.	Marc		
tm_tvimwl7nuyv2kzz3		Most of the mechinal data will have to be remade by measuring the prototypes we have though...	Marc		
tm_qxf9b3ibnlzkxr5c		We will likely lose a week or two to get back to where we were.	Marc		
tm_5gr4v23oqvu5rddk	Copying critical data to create saves on reliable supports separated from the network (like an external hard drive, a backup server,...) is an important part of any IT system security policy. It allows for a faster relaunch of activities after a cyberattack. Such saves are generally stored with ways to prove that their integrity has not been compromized, to make sure we still have usable data. Here, the team is lucky to have created a partial save by accident, and because of it, they won't have to restart from scratch.	"Copying critical data to create saves on reliable supports separated from the network (like an external hard drive, a backup server,...) is an important part of any IT system security policy.

It allows for a faster relaunch of activities after a cyberattack. 

Such saves are generally stored with ways to prove that their integrity has not been compromized, to make sure we still have usable data.

Here, the team is lucky to have created a partial save by accident, and because of it, they won't have to restart from scratch."	APPRENANT		
tm_61d08wyw3lc7hamv		A few days later, a police officer came to explain their findings	APPRENANT		
tm_wkrbams2gvvpb0w3		Sorry for being a bit late, a meeting lasted a bit more that I expected...	Hubert		
tm_m8tt3hed480a68m7		Thanks for your patience.	Hubert		
tm_14hb04hokbh8bf7o		No problems.	Agente		
tm_ehu2o9389xqio3ok		Our exxperts analyzed your devices and the copies we made, and they are pretty much convinced.	Agente		
tm_5e33vfa97cir8m2k		The cyber attack was made by Claude.	Agente		
tm_5weomezxjra4pmjq		We took him for interogation, and he recognized he was the pirate who attacked your servers.	Agente		
tm_twyvs7s6yobwf03v		But would he do that ?	Isabelle		
tm_rsebls4kyifdqyai		He worked on this project for 5 months straight.	Isabelle		
tm_1gmmlgv2oft1m7ll		It doesn't make sense to try to destroy everything now...	Isabelle		
tm_3f9d0r7yjld6j7q7		From what he said, the drone were a menace for his way of life...	Agente		
tm_wlhnvcek13jj8cvh		He was paid quite a lot by the Bamalowi and Ramatowa villagers to carry the goods you accepted to transport fro free with your drones.	Agente		
tm_v3efmgcybhbsr2ku	Cyberattacks don't always come from the outside. Quite the opposite actually. A large part of cyberattacks (some studies estimate it at 60%) is launched by employees or ancient employees of the targeted company. That's why you have to stay on your guards, even when a known coworker is sending you an email. Furthermore, the Human resources management is extremely important for cybersecurity. Companies must give a minimum of attention to the interns and other other people who might access their network. And departure management policies must be implemented. It's impertive to delete accounts that have no more reasons to exist, particularly after a retirement departure, or an employee quiting or being fired.	"Cyberattacks don't always come from the outside. 

Quite the opposite actually. A large part of cyberattacks (some studies estimate it at 60%) is launched by employees or ancient employees of the targeted company. That's why you have to stay on your guards, even when a known coworker is sending you an email.

Furthermore, the Human resources management is extremely important for cybersecurity. Companies must give a minimum of attention to the interns and other other people who might access their network. And departure management policies must be implemented. It's impertive to delete accounts that have no more reasons to exist, particularly after a retirement departure, or an employee quiting or being fired."	APPRENANT		
tm_n4mhxfctzqzuk0qz		But why would soemone from here do that ?	Isabelle		
tm_hn41c7wal82care3		It doesn't make sense to work on a project for 5 months, then destroy everything on a whim...	Isabelle		
tm_65n75yxxo3c9yutr		John, do you recall the name of this volunteer ?	Isabelle		
tm_y69a9aoq3lvgy8tw		Isabelle, please do not draw any hasty conclusions...	Hubert		
tm_ecjin7g66zgc2hjm		It is very much possible for someone else to have a volunteer's mailbox to send that attachment.	Hubert		
tm_rycvzli2z6qdcgde		Our local police will shed light on all of this...	Hubert		
tm_yajukrhef097dbqx		Hubert draws an interesting point. By the way, could you put the steps of a classical cyberattack back in order ?	APPRENANT		
tm_giwos7nbayz32qpj		After a short wait, John comes in.	APPRENANT		
tm_in114w4f4q0t24vb		I'm all ears.	John		
tm_x495y2g04361sr9q		I was said I might be useful to investigate the problem ?	John		
tm_qq585zntpvmlnkng		Yes. Did you find anything unusual with your computer two days ago, in the afternoon ?	Marc		
tm_cvzw8lukn5b4gkl8		Not that I remember...	John		
tm_11myi8k1a9thha9v		Wait ! In fact, yes...	John		
tm_6jkt3ernn2jdpymz		I received a weird email from a colleague, talking about a problem with my localization app.	John		
tm_hi0fakpi8ogw8nq9		It contained a weird attachment I couldn't charge or at least properly display when I opened it...	John		
tm_6skxuvanv612zcv8	E-mails and attachments are one of the most common way to introduce some mailicious programs in a company.That's why you need to be extra sure the message is legitimate before opening them. Here, the message might have been a bit weird, but John could have thought the message really contained some legitimate informations. These kind of manipulations are called Social Enginnering.	"E-mails and attachments are one of the most common way to introduce some mailicious programs in a company.That's why you need to be extra sure the message is legitimate before opening them.

Here, the message might have been a bit weird, but John could have thought the message really contained some legitimate informations.

These kind of manipulations are called ""<b>Social Enginnering</b>""."	APPRENANT		
tm_i4yk9ooqv8a294yn	This is developped with more details in the Advanced Security classes of the third year of the SITA major.	"This is developped with more details in the ""<b>Advanced Security</b>"" classes of the third year of the SITA major."	APPRENANT		
tm_v1z9jjfg4es9spdm		Hello you guys ! I asked to come here, because I fear we forgot a step...	Marc		
tm_kkfvkbqqup7vrn0d		We still didn't talk about the tests we will make to validate the system.	Marc		
tm_y4fasm04yq40wn43		But we have lots of time before we actually make these tests.	John		
tm_22bjh6te9yahxq4k		Maybe we should start developing these drones now ?	John		
tm_tszs045sh5d4d975		I refuse to spend more time of drafting more papers before that.	John		
tm_3tjyd4w5ej3te0ib	No, operational validation tests for the system should be written, as soon as the requirements are fixed. This allows to check if every requirement is checkable, realist, and what is the materila we need to test them for the validation. Some testing tools might demand some time to be developped or ordered ! And the tests duration must be integrated in the previsionnal planning.	"No, operational validation tests for the system should be written, as soon as the requirements are fixed.

This allows to check if every requirement is checkable, realist, and what is the materila we need to test them for the validation.

Some testing tools might demand some time to be developped or ordered ! And the tests duration must be integrated in the previsionnal planning."	APPRENANT		
tm_19lhmbjcz8043xnb	You will see these principles in the Verification and Validation classes of you second and third year.	"You will see these principles in the ""<b>Verification & Validation</b>"" classes of you second and third year."	APPRENANT		
tm_87a9sqa969b857hh	These methods are described in the INCOSE handbook, in the Verification Process.	"These methods are described in the INCOSE handbook, in the ""<b>Verification Process</b>""."	APPRENANT		
tm_ni5od8clyfdjtfo3		John, I know you hate these paper study phases, and that you find them especially tiring, but we can't skip them.	Marc		
tm_vgnthx7g7im5iy0p		We have to anticipate the way we're going to do these tests to know if we need some tools, if have to create a specific environment, and how we could cover all of the requirements.	Marc		
tm_ngym24wzsapbfb20		Good grace, still more paper, won't it ever stop...	John		
tm_36sb9nwkeajzkmzk		Mathilde, do you think you can draft these tests and validation documents, while implying John to verify the documents ?	Marc		
tm_6zijs11w3paszqtq		I think we don't have a choice...	Mathilde		
tm_n18k2cx6io3i58h0		OK, nice of you to accept it.	Marc		
tm_85va0jnfc20kb9xl		On the other hand, as the system seems pretty simple, I suggest we don't spend too much time testing individual parts. That way we can go much faster on the operationnal tests to see for ourselves the context linked problems.	Mathilde		
tm_7964isxfzhp5009o		Do you want to follow Mathilde's advice ?	APPRENANT		
tm_27d78o6f6oqnn3t7	Indeed, operational validation tests for the system should be written, as soon as the requirements are fixed. This allows to check if every requirement is checkable, realist, and what is the materila we need to test them for the validation. Some testing tools might demand some time to be developped or ordered ! And the tests duration must be integrated in the previsionnal planning.	"Indeed, operational validation tests for the system should be written, as soon as the requirements are fixed.

This allows to check if every requirement is checkable, realist, and what is the materila we need to test them for the validation.

Some testing tools might demand some time to be developped or ordered ! And the tests duration must be integrated in the previsionnal planning."	APPRENANT		
tm_mvekvdjf9tser8v0		Ready for take off ?	Marc		
tm_h1mbtpt691qyf1mo		Ready !	Émilie		
tm_740zhadycs5mxfzd	Go !	GO !!!	Marc		
tm_tvbq9l5tr2069wmn		"Émilie presses on the power command, and the drone slowly takes off.

Suddenly, a small gust of wind hits the drone. It gets shaken, and slowly recovers his trajectory, but starts to rock back and forth, with an increasingly varying pitch. It finally crashes on the ground, with a broken rotor and a burnt motor."	APPRENANT		
tm_f3j22oo27nsxlr8o		What happened ?	Mathilde		
tm_kg6tfxm4lx5ce90x		I'd say the drone overreacted to a small gust of wind.	Marc		
tm_odf4nlguefqjks6i		This strangely looks like poorly adjusted PIDs.	Marc		
tm_gt5c46oaspf71omp		What do you think about it Mathilde ?	Marc		
tm_f9fin9rye9vn88h8		Yes, seems you're right...	Mathilde		
tm_82z1ibgc9okjzczy		Did you do any destabilization tests before coming here ?	Marc		
tm_ytrkgpzwy4rad89z		Well, no, we agreed to shorten the initial tests as much as we could. I have to recognize the PID coefficient were quickly adjusted...	Mathilde		
tm_u8bljhqhivthaxar		An hour of additional tests would have saved us from the week of delays we're going to experience...	Marc		
tm_d5z0bnpywmucmwm7		Now, we'll have to change the rotor and that motor, go back to our testing lab in Nairobi, and adjust all these coefficient to avoid repeating the same mistake...	Marc		
tm_35ef8jq5b3ul52zl		Yes, sorry Marc !	Mathilde		
tm_ik4vtx0cjet6unzg		Well, I hope you learned a lesson.	Marc		
tm_r7x596gzvzypluby		Let's go back home...	Marc		
tm_gusciykerkrko026		"Doing individual component tests and integration tests before on site operationnal tests are very important, because they make it possible to catch most technical issues if the tests approach realistically the operationnal reality.

For the drone, it might be a good idea to test the flight capabilities in a hangar to see how it reacts to small perturbations, and check for conception or development errors and fien tune the parameters a bit better."	APPRENANT		
tm_141skucr05o8hpgf		It seems the operationnal tests were succesful.	Isabelle		
tm_ell8y3902ij2ue0c		What do you think about it Hubert ?	Isabelle		
tm_q8uek39pastim6il		Sure, the demonstration was quite impressive.	Hubert		
tm_whwgkho56ti3rz5q		Émilie is an excellent pilot.	Hubert		
tm_9uwfjbanxk37kf02		She perfectly mastered the drone.	Hubert		
tm_cnm1zpyy8kmz6w3l		We succeded in the realization of almost all of the User Stories we had.	Marc		
tm_8lrwn2z46uwzfbpv		Only the third one couldn't have been finished, but we're going t put it in the third sprint.	Marc		
tm_j4ilbxevzpox91cq		"What are these ""User stories"", Marc ?"	Hubert		
tm_w2y7h9dk4dhrqg9b		And what is the third one ?	Hubert		
tm_i7y0g28q5uumvnq8		It's some slang associated with our agile development method : SCRUM.	Marc		
tm_bktxnw4l1mzwcnvt	The scrum method is taught in the Project Management classes, in the second year of the IENAC training.	"The ""<b>SCRUM</b>"" method is taught in the ""<b>Project Management</b>"" classes, in the second year of the IENAC training."	APPRENANT		
tm_a6lnblu9z3rpjsw9		That method is described in the chapter X of the INCOSE handbook.	APPRENANT		
tm_vfuo6un9548thzbn	"The SCRUM method translates the expected functions of the system in small stories to realize. They are written with a precise formalism. For example : ""As a pilot, I wish to act on the motor's power to make the drone take off"". They are called User Stories because they always imply one and only one specified user. In this case, we have the pilot's User Stories, those of the guy in charge ofthe medicines, ..."	"The <b>SCRUM</b> method translates the expected functions of the system in small stories to realize.

They are written with a precise formalism. For example : ""As a pilot, I wish to act on the motor's power to make the drone take off"".

They are called ""<b>User Stories</b>"", because they always imply one and only one specified user.

In this case, we have the pilot's User Stories, those of the guy in charge ofthe medicines, ..."	APPRENANT		
tm_ospjn7z4czc3tcm5		"The third user story is about the drone's autonomy : ""As the pilot, I wish to have 15 minutes of flight time to cross the river, and bring back the drone. """	Marc		
tm_8lzqs6ia49uhh7rk		Ah, OK, so the battery isn't powerfull enough ?	Hubert		
tm_n3wufuxdraojrm0n		Indeed, the flight tests showed that after flying for ten minutes, the battery wasn't able to sustain the drone with a 2 pounds payload.	Marc		
